a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
-0.6312666378723208,-0.5506855425976376,-0.4646021794137566,-0.373876664830236,-0.27941549819892586,-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863
-0.5506855425976376,-0.4646021794137566,-0.373876664830236,-0.27941549819892586,-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726
-0.4646021794137566,-0.373876664830236,-0.27941549819892586,-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934
-0.373876664830236,-0.27941549819892586,-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805
-0.27941549819892586,-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903
-0.18216250427209502,-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134
-0.08308940281749641,0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182
0.0168139004843506,0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617
0.11654920485049364,0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846
0.21511998808781552,0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566
0.3115413635133787,0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521
0.40484992061659836,0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592
0.49411335113860894,0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169
0.5784397643882002,0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765
0.6569865987187891,0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931
0.7289690401258765,0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814
0.7936678638491531,0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441
0.8504366206285648,0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284
0.8987080958116269,0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133
0.9379999767747389,0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699
0.9679196720314865,0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836
0.9881682338770004,0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437
0.998543345374605,0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825
0.998941341839772,0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536
0.9893582466233818,0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167
0.9698898108450863,0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073
0.9407305566797726,0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884
0.9021718337562934,0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916
0.8545989080882805,0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774
0.7984871126234903,0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035
0.7343970978741134,0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891
0.662969230082182,0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317
0.5849171928917617,0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089
0.5010208564578846,0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757
0.4121184852417566,0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285
0.3190983623493521,0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079
0.22288991410024592,0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321
0.12445442350706169,0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224
0.024775425453357765,-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333
-0.07515112046180931,-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349
-0.1743267812229814,-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999
-0.2717606264109441,-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704
-0.3664791292519284,-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801
-0.45753589377532133,-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094
-0.5440211108893699,-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068
-0.6250706488928836,-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465
-0.6998746875935437,-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396
-0.7676858097635825,-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895
-0.8278264690856536,-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303
-0.87969575997167,-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409
-0.9227754216128073,-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752
-0.9566350162701884,-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245
-0.9809362300664916,-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024
-0.9954362533063774,-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486
-0.9999902065507035,-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621
-0.9945525882039891,-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968
-0.979177729151317,-0.954019249902089,-0.9193285256646757,-0.8754521746884285,-0.8228285949687079,-0.7619835839190321,-0.6935250847771224,-0.6181371122370333,-0.5365729180004349,-0.4496474645345999,-0.35822928223682704,-0.263231791365801,-0.1656041754483094,-0.06632189735120068,0.033623047221138465,0.13323204141994396,0.23150982510153895,0.32747443913769303,0.4201670368266409,0.5086614643723752,0.5920735147072245,0.6695697621966024,0.7403758899524486,0.803784426551621,0.8591618148564968,0.9059547423084626
